Date,Open,High,Low,Close,Adj Close,Volume,returns
2012-09-27,143.889999,144.970001,143.509995,144.639999,119.282753,111830300,0.942157526705456
2012-09-28,144.089996,144.559998,143.460007,143.970001,118.730247,150696100,-0.4631901814003192
2012-10-01,144.520004,145.690002,144.009995,144.350006,119.043633,135911200,0.2639479053724081
2012-10-02,144.919998,145.149994,143.830002,144.5,119.167297,113422200,0.1038812382347265
2012-10-03,144.889999,145.429993,144.130005,145.089996,119.65387,121283100,0.4083108472284991
2012-10-04,145.639999,146.339996,145.440002,146.130005,120.511604,124311600,0.7168460159291179
2012-10-05,146.910004,147.160004,145.699997,146.139999,120.519821,124842100,0.006818430530541875
2012-10-08,145.600006,146.119995,145.309998,145.639999,120.107437,78415400,-0.3421711022952745
2012-10-09,145.529999,145.649994,144.149994,144.199997,118.91993,148872900,-0.988703971761562
2012-10-10,144.179993,144.320007,143.089996,143.279999,118.161194,124247500,-0.6380225753580548
2012-10-11,144.279999,144.490005,143.330002,143.360001,118.22718,123601500,0.055844053166898
2012-10-12,143.460007,143.949997,142.580002,142.889999,117.839592,124181900,-0.3278332444366927
2012-10-15,143.229996,144.229996,142.770004,144.080002,118.820915,107689100,0.832761708815144
2012-10-16,144.759995,145.639999,144.660004,145.539993,120.025002,108815500,1.0133628410452733
2012-10-17,145.639999,146.320007,145.419998,146.199997,120.56926,128834100,0.45345385622239665
2012-10-18,145.820007,146.520004,145.330002,145.820007,120.255913,148108500,-0.259889626924803
2012-10-19,145.550003,145.559998,143.050003,143.389999,118.25193,185645200,-1.6664319865917987
2012-10-22,143.149994,143.669998,142.279999,143.410004,118.268394,125578600,0.013922817158240619
2012-10-23,141.860001,142.059998,140.830002,141.419998,116.627281,192056300,-1.3876175574008442
2012-10-24,141.929993,142.100006,140.800003,141.020004,116.297386,120179400,-0.28286263485812757
2012-10-25,142.020004,142.279999,140.570007,141.429993,116.635521,134457400,0.29075030112886147
2012-10-26,141.300003,141.839996,140.389999,141.350006,116.56958,146023500,-0.05653595014163404
2012-10-31,141.850006,142.029999,140.679993,141.350006,116.56958,103438500,0.0001
2012-11-01,141.649994,143.009995,141.520004,142.830002,117.79007,100995600,1.0470055738383888
2012-11-02,143.679993,143.720001,141.410004,141.559998,116.742722,137702200,-0.8891649355501685
2012-11-05,141.350006,142.169998,140.929993,141.850006,116.981964,98378500,0.20493097633957902
2012-11-06,142.279999,143.520004,142.130005,142.960007,117.897331,107068100,0.7824855804267283
2012-11-07,141.660004,141.679993,139.059998,139.720001,115.225319,264304500,-2.266388880338599
2012-11-08,139.699997,140.410004,137.929993,138.039993,113.839813,181517300,-1.20243190648055
2012-11-09,137.619995,139.440002,137.550003,138.160004,113.938789,201055300,0.08694322082205552
2012-11-12,138.589996,138.809998,137.960007,138.270004,114.029549,97677500,0.07965680590127366
2012-11-13,137.539993,139.25,137.360001,137.789993,113.633621,123018300,-0.3472152643522186
2012-11-14,138.210007,138.429993,135.619995,135.929993,112.099777,191505000,-1.3498152980621847
2012-11-15,135.979996,136.490005,135.179993,135.699997,111.910065,178128400,-0.16923494861189603
2012-11-16,135.899994,136.639999,134.699997,136.369995,112.46257,239483900,0.4937044760004339
2012-11-19,137.899994,139.149994,136.410004,139.130005,114.738762,151495800,2.0239551701512815
2012-11-20,138.910004,139.419998,138.080002,139.190002,114.788239,119807400,0.04312143441116412
2012-11-21,139.309998,139.570007,139.029999,139.449997,115.002647,81710800,0.18678568629317827
2012-11-23,140.130005,141.399994,140.039993,141.350006,116.56958,65409200,1.3625190731479497
2012-11-26,140.649994,141.360001,140.190002,141.050003,116.322144,100124400,-0.21226464056918193
2012-11-27,140.910004,141.389999,140.240005,140.330002,115.728355,128646200,-0.5104694425164702
2012-11-28,139.759995,141.539993,139.0,141.460007,116.660255,177086500,0.8052477718187623
2012-11-29,141.990005,142.509995,141.369995,142.119995,117.204559,151085900,0.4665719271743418
2012-11-30,142.139999,142.419998,141.660004,142.149994,117.229271,136568300,0.02108450405926554
2012-12-03,142.800003,142.919998,141.339996,141.449997,116.652023,124656300,-0.4924094426894454
2012-12-04,141.440002,141.869995,140.869995,141.25,116.487083,127512200,-0.14139489033979658
2012-12-05,141.369995,142.160004,140.369995,141.5,116.693253,147300500,0.1769895808962696
2012-12-06,141.369995,142.039993,141.160004,141.979996,117.089096,103220600,0.3392166983295919
2012-12-07,142.529999,142.690002,141.669998,142.410004,117.443695,108726400,0.3028454502714828
2012-12-10,142.210007,142.809998,142.149994,142.470001,117.493256,98840700,0.04219979625130765
2012-12-11,143.059998,144.110001,142.990005,143.440002,118.293159,152570400,0.6808075860966767
2012-12-12,144.0,144.550003,143.309998,143.509995,118.350891,145880100,0.04880417471986309
2012-12-13,143.419998,143.830002,142.270004,142.630005,117.625153,135715000,-0.6132087336799263
2012-12-14,142.320007,142.580002,141.880005,142.100006,117.188133,137701700,-0.3715361798509287
2012-12-17,142.470001,143.850006,142.429993,143.770004,118.565285,143238200,1.1751633589042854
2012-12-18,144.0,145.5,143.789993,145.369995,119.884789,177762800,1.112892361368667
2012-12-19,145.529999,145.580002,144.240005,144.289993,118.99411,150895400,-0.7429457960675845
2012-12-20,144.380005,145.139999,143.979996,145.119995,119.678596,168487000,0.5752267906369513
2012-12-21,142.169998,144.089996,141.940002,142.789993,118.592255,245883800,-0.9077153612330191
2012-12-24,142.479996,142.559998,142.190002,142.350006,118.22686,53874600,-0.30811033992058645
2012-12-26,142.639999,142.710007,141.350006,141.75,117.728523,106947700,-0.42150912237710614
2012-12-27,141.789993,142.080002,139.919998,141.559998,117.570709,167920600,-0.13404907831894297
2012-12-28,140.639999,141.419998,139.869995,140.029999,116.300018,148806700,-1.0807887532599647
2012-12-31,139.660004,142.559998,139.539993,142.410004,118.276665,243935200,1.699610227059467
2013-01-02,145.110001,146.149994,144.729996,146.059998,121.308144,192059000,2.5630406471132794
2013-01-03,145.990005,146.369995,145.339996,145.729996,121.034073,144761800,-0.22592959628496834
2013-01-04,145.970001,146.610001,145.669998,146.369995,121.565636,116817700,0.43918459225940065
2013-01-07,145.850006,146.110001,145.429993,145.970001,121.233391,110002500,-0.27330503169498144
2013-01-08,145.710007,145.910004,144.979996,145.550003,120.884605,121265100,-0.2876979659836465
2013-01-09,145.869995,146.320007,145.639999,145.919998,121.191849,90745600,0.2541630507871595
2013-01-10,146.729996,147.089996,145.970001,147.080002,122.155296,130735400,0.7949767314796796
2013-01-11,147.039993,147.149994,146.610001,147.070007,122.147011,113917300,-0.006782350230649659
2013-01-14,146.889999,147.070007,146.429993,146.970001,122.063927,89567200,-0.0680196750782569
2013-01-15,146.289993,147.210007,146.199997,147.070007,122.147011,93172600,0.06806597333215425
2013-01-16,146.770004,147.279999,146.610001,147.050003,122.130424,104849500,-0.013579538184527173
2013-01-17,147.699997,148.419998,147.149994,148.0,122.919411,133833500,0.6460200285556938
2013-01-18,147.970001,148.490005,147.429993,148.330002,123.19342,169906000,0.22291759923906973
2013-01-22,148.330002,149.130005,147.979996,149.130005,123.857834,111797300,0.5393258828271685
2013-01-23,149.130005,149.5,148.860001,149.369995,124.057198,104596100,0.1609619622445546
2013-01-24,149.149994,150.139999,149.009995,149.410004,124.090477,146426400,0.026825529301421902
2013-01-25,149.880005,150.25,149.369995,150.25,124.788124,147211600,0.5622083312646131
2013-01-28,150.289993,150.330002,149.509995,150.070007,124.638596,113357700,-0.11982550518989665
2013-01-29,149.770004,150.850006,149.669998,150.660004,125.128601,105694400,0.3931406608591814
2013-01-30,150.639999,150.940002,149.929993,150.070007,124.638596,137447700,-0.3916011176373635
2013-01-31,149.889999,150.380005,149.600006,149.699997,124.331238,108975800,-0.24659937600709503
2013-02-01,150.649994,151.419998,150.389999,151.240005,125.610321,131173000,1.0287704205117043
2013-02-04,150.320007,151.270004,149.429993,149.539993,124.198364,159073600,-1.1240772165529322
2013-02-05,150.350006,151.479996,150.289993,151.050003,125.452484,113912400,1.0097717551255325
2013-02-06,150.520004,151.259995,150.410004,151.160004,125.543884,138762800,0.07285626962953984
2013-02-07,151.210007,151.350006,149.860001,150.960007,125.377762,162490000,-0.13232185806837382
2013-02-08,151.220001,151.889999,151.220001,151.800003,126.075439,103133700,0.5564599246874469
2013-02-11,151.740005,151.899994,151.389999,151.770004,126.050476,73775000,-0.019800050031948402
2013-02-12,151.779999,152.300003,151.610001,152.020004,126.258125,65392700,0.16473480036680588
2013-02-13,152.330002,152.610001,151.720001,152.149994,126.366089,82322600,0.08551053645062812
